time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
0.226,0.110064,0.0490545,0.00633873,0.00199043,-0.000514008,0.000528549,0.509455,0.977595,3.98832,0.00218187
0.227,0.109381,0.0491639,0.00638789,0.00202882,-0.000511979,0.000528037,0.508361,0.9759,3.98821,0.00218135
0.228,0.108703,0.0492726,0.00643716,0.00207429,-0.000509905,0.000527527,0.507274,0.974215,3.9881,0.00218084
0.229,0.108029,0.0493806,0.00648654,0.00211755,-0.000507787,0.000527019,0.506194,0.972537,3.98802,0.00218034
0.23,0.107357,0.049488,0.00653603,0.0021493,-0.000505638,0.000526514,0.50512,0.970872,3.98792,0.00217983
0.231,0.106691,0.0495947,0.00658563,0.00218856,-0.000503449,0.00052601,0.504053,0.969213,3.98785,0.00217933
0.232,0.106028,0.0497007,0.00663533,0.00221667,-0.000501233,0.000525509,0.502993,0.967567,3.98777,0.00217883
0.233,0.10537,0.0498061,0.00668513,0.00225213,-0.000498981,0.00052501,0.501939,0.965932,3.98768,0.00217833
0.234,0.104715,0.0499108,0.00673504,0.00228562,-0.000496695,0.000524513,0.500892,0.964302,3.98762,0.00217783
0.235,0.104063,0.0500148,0.00678506,0.00230819,-0.000494387,0.000524019,0.499852,0.962685,3.98755,0.00217734
0.236,0.103417,0.0501183,0.00683518,0.00233829,-0.000492049,0.000523527,0.498817,0.961074,3.9875,0.00217684
0.237,0.102772,0.050221,0.0068854,0.00235781,-0.000489691,0.000523037,0.49779,0.959476,3.98743,0.00217635
0.238,0.102133,0.0503232,0.00693572,0.00238473,-0.000487306,0.00052255,0.496768,0.957888,3.98737,0.00217587
0.239,0.101498,0.0504247,0.00698615,0.0024099,-0.000484896,0.000522065,0.495753,0.956305,3.98733,0.00217538
0.24,0.100864,0.0505255,0.00703667,0.00242483,-0.000482471,0.000521583,0.494745,0.954734,3.98728,0.0021749
0.241,0.100236,0.0506258,0.0070873,0.00244713,-0.000480024,0.000521103,0.493742,0.953169,3.98725,0.00217442
0.242,0.0996104,0.0507254,0.00713802,0.00245958,-0.000477565,0.000520625,0.492746,0.951617,3.9872,0.00217394
0.243,0.0989894,0.0508244,0.00718885,0.00247919,-0.000475085,0.00052015,0.491756,0.950074,3.98715,0.00217347
0.244,0.0983721,0.0509227,0.00723977,0.00249753,-0.000472588,0.000519677,0.490773,0.948536,3.98713,0.00217299
0.245,0.097757,0.0510205,0.00729079,0.00250593,-0.000470082,0.000519207,0.489795,0.94701,3.98709,0.00217252
0.246,0.0971467,0.0511176,0.00734191,0.00252179,-0.00046756,0.00051874,0.488824,0.945493,3.98705,0.00217206
0.247,0.0965399,0.0512142,0.00739312,0.00253646,-0.000465024,0.000518275,0.487858,0.943982,3.98704,0.00217159
0.248,0.0959353,0.0513101,0.00744443,0.00254129,-0.000462482,0.000517812,0.486899,0.942482,3.98701,0.00217113
0.249,0.0953355,0.0514055,0.00749584,0.0025538,-0.000459929,0.000517352,0.485945,0.940988,3.987,0.00217067
0.25,0.0947377,0.0515002,0.00754734,0.00255692,-0.000457372,0.000516895,0.484998,0.939505,3.98698,0.00217021
0.251,0.0941447,0.0515943,0.00759893,0.00256741,-0.000454804,0.00051644,0.484057,0.938031,3.98695,0.00216976
0.252,0.0935551,0.0516879,0.00765062,0.00257676,-0.000452228,0.000515988,0.483121,0.936562,3.98695,0.00216931
0.253,0.0929675,0.0517809,0.0077024,0.00257705,-0.00044965,0.000515538,0.482191,0.935105,3.98693,0.00216886
0.254,0.0923846,0.0518732,0.00775427,0.00258458,-0.000447066,0.000515091,0.481268,0.933656,3.98692,0.00216841
0.255,0.091805,0.051965,0.00780624,0.00259133,-0.000444475,0.000514647,0.48035,0.932212,3.98692,0.00216796
0.256,0.0912274,0.0520563,0.0078583,0.00258889,-0.000441886,0.000514205,0.479437,0.930779,3.98691,0.00216752
0.257,0.0906544,0.0521469,0.00791044,0.00259402,-0.000439292,0.000513766,0.478531,0.929355,3.9869,0.00216708
0.258,0.0900847,0.052237,0.00796268,0.0025982,-0.000436693,0.000513329,0.47763,0.927936,3.98691,0.00216665
0.259,0.0895169,0.0523265,0.00801501,0.00259361,-0.0004341,0.000512895,0.476735,0.926527,3.9869,0.00216621
0.26,0.0889536,0.0524155,0.00806742,0.00259635,-0.000431503,0.000512463,0.475845,0.925127,3.9869,0.00216578
0.261,0.0883936,0.0525039,0.00811993,0.00259848,-0.000428905,0.000512034,0.474961,0.923732,3.98692,0.00216535
0.262,0.0878354,0.0525917,0.00817252,0.00259178,-0.000426313,0.000511608,0.474083,0.922347,3.98691,0.00216493
0.263,0.0872817,0.052679,0.0082252,0.00259262,-0.000423721,0.000511184,0.47321,0.920968,3.98693,0.0021645
0.264,0.0867298,0.0527657,0.00827796,0.0025852,-0.000421135,0.000510763,0.472343,0.919599,3.98693,0.00216408
0.265,0.0861823,0.0528519,0.00833081,0.00258484,-0.000418551,0.000510345,0.471481,0.918238,3.98694,0.00216366
0.266,0.0856379,0.0529375,0.00838375,0.00258384,-0.000415967,0.000509929,0.470625,0.916882,3.98696,0.00216325
0.267,0.0850954,0.0530226,0.00843677,0.00257484,-0.000413392,0.000509515,0.469774,0.915536,3.98696,0.00216283
0.268,0.0845571,0.0531072,0.00848988,0.00257282,-0.000410819,0.000509104,0.468928,0.914198,3.98697,0.00216242
0.269,0.084022,0.0531912,0.00854307,0.00257021,-0.000408249,0.000508696,0.468088,0.912865,3.987,0.00216201
0.27,0.0834887,0.0532747,0.00859635,0.00255989,-0.000405689,0.00050829,0.467253,0.911542,3.987,0.00216161
0.271,0.0829596,0.0533577,0.0086497,0.00255632,-0.000403133,0.000507887,0.466423,0.910227,3.98701,0.0021612
0.272,0.0824335,0.0534401,0.00870315,0.00255243,-0.00040058,0.000507487,0.465599,0.908916,3.98704,0.0021608
0.273,0.0819092,0.053522,0.00875667,0.0025408,-0.000398039,0.000507089,0.46478,0.907616,3.98706,0.00216041
0.274,0.081389,0.0536034,0.00881027,0.00253612,-0.000395503,0.000506693,0.463966,0.906323,3.98707,0.00216001
0.275,0.0808719,0.0536843,0.00886395,0.00253088,-0.000392972,0.0005063,0.463157,0.905038,3.98708,0.00215962
0.276,0.0803577,0.0537646,0.00891772,0.00252532,-0.000390447,0.00050591,0.462354,0.903757,3.98712,0.00215923
0.277,0.0798453,0.0538445,0.00897156,0.00251205,-0.000387935,0.000505522,0.461555,0.902486,3.98713,0.00215884
0.278,0.0793369,0.0539238,0.00902549,0.00250579,-0.000385429,0.000505136,0.460762,0.901222,3.98715,0.00215845
0.279,0.0788315,0.0540026,0.00907949,0.00249923,-0.00038293,0.000504754,0.459974,0.899963,3.98718,0.00215807
0.28,0.0783278,0.054081,0.00913357,0.00248514,-0.000380445,0.000504373,0.45919,0.898713,3.9872,0.00215769
0.281,0.077828,0.0541588,0.00918773,0.00247807,-0.000377967,0.000503995,0.458412,0.897471,3.98722,0.00215731
0.282,0.0773312,0.0542361,0.00924197,0.00247054,-0.000375496,0.00050362,0.457639,0.896233,3.98726,0.00215694
0.283,0.076836,0.054313,0.00929628,0.002456,-0.00037304,0.000503247,0.45687,0.895005,3.98728,0.00215656
0.284,0.0763448,0.0543893,0.00935067,0.00244803,-0.000370592,0.000502876,0.456107,0.893784,3.9873,0.00215619
0.285,0.0758564,0.0544652,0.00940513,0.00243978,-0.000368152,0.000502508,0.455348,0.892568,3.98733,0.00215583
0.286,0.0753697,0.0545405,0.00945967,0.00242478,-0.000365728,0.000502142,0.454595,0.89136,3.98736,0.00215546
0.287,0.0748868,0.0546154,0.00951429,0.00241605,-0.000363312,0.000501779,0.453846,0.89016,3.98738,0.0021551
0.288,0.0744067,0.0546898,0.00956898,0.00240726,-0.000360904,0.000501418,0.453102,0.888967,3.9874,0.00215474
0.289,0.0739294,0.0547638,0.00962374,0.00239814,-0.000358506,0.000501059,0.452362,0.887778,3.98744,0.00215438
0.29,0.0734538,0.0548372,0.00967858,0.00238221,-0.000356124,0.000500703,0.451628,0.886598,3.98746,0.00215402
0.291,0.072982,0.0549102,0.00973349,0.00237284,-0.000353751,0.000500349,0.450898,0.885425,3.98749,0.00215367
0.292,0.0725129,0.0549827,0.00978847,0.00236314,-0.000351388,0.000499998,0.450173,0.884257,3.98753,0.00215332
0.293,0.0720454,0.0550548,0.00984353,0.00234714,-0.000349041,0.000499649,0.449452,0.883097,3.98755,0.00215297
0.294,0.0715816,0.0551263,0.00989865,0.00233724,-0.000346704,0.000499302,0.448737,0.881945,3.98758,0.00215262
0.295,0.0711205,0.0551975,0.00995385,0.00232719,-0.000344376,0.000498958,0.448025,0.880799,3.9876,0.00215228
0.296,0.0706621,0.0552681,0.0100091,0.00231705,-0.000342059,0.000498616,0.447319,0.879657,3.98764,0.00215193
0.297,0.0702054,0.0553383,0.0100645,0.00230035,-0.000339759,0.000498276,0.446617,0.878524,3.98767,0.00215159
0.298,0.0697522,0.0554081,0.0101199,0.00229003,-0.000337469,0.000497939,0.445919,0.877398,3.9877,0.00215126
0.299,0.0693017,0.0554774,0.0101753,0.00227952,-0.00033519,0.000497603,0.445226,0.876278,3.98772,0.00215092
0.3,0.0688539,0.0555462,0.0102309,0.00226883,-0.000332921,0.000497271,0.444538,0.875162,3.98777,0.00215059
0.301,0.0684076,0.0556146,0.0102865,0.00225192,-0.000330669,0.00049694,0.443854,0.874056,3.98779,0.00215026
0.302,0.0679649,0.0556826,0.0103422,0.00224112,-0.000328428,0.000496611,0.443174,0.872955,3.98782,0.00214993
0.303,0.0675247,0.0557501,0.0103979,0.00223027,-0.000326197,0.000496285,0.442499,0.871859,3.98786,0.0021496
0.304,0.0670862,0.0558172,0.0104538,0.00221349,-0.000323984,0.000495961,0.441828,0.870771,3.98789,0.00214928
0.305,0.0666511,0.0558839,0.0105096,0.00220245,-0.000321781,0.00049564,0.441161,0.86969,3.98792,0.00214896
0.306,0.0662186,0.0559501,0.0105656,0.00219147,-0.00031959,0.00049532,0.440499,0.868615,3.98794,0.00214864
0.307,0.0657886,0.0560159,0.0106216,0.00218036,-0.00031741,0.000495003,0.439841,0.867544,3.98799,0.00214832
0.308,0.0653603,0.0560812,0.0106777,0.00216332,-0.000315246,0.000494687,0.439188,0.866481,3.98801,0.002148
0.309,0.0649352,0.0561462,0.0107338,0.00215224,-0.000313094,0.000494374,0.438538,0.865425,3.98804,0.00214769
0.31,0.0645128,0.0562107,0.01079,0.002141,-0.000310953,0.000494063,0.437893,0.864375,3.98807,0.00214738
0.311,0.0640928,0.0562748,0.0108463,0.00212966,-0.000308823,0.000493754,0.437252,0.863329,3.98811,0.00214707
0.312,0.0636743,0.0563384,0.0109027,0.00211277,-0.000306711,0.000493448,0.436616,0.862291,3.98814,0.00214677
0.313,0.0632592,0.0564017,0.0109591,0.00210145,-0.000304609,0.000493143,0.435983,0.86126,3.98817,0.00214646
0.314,0.0628465,0.0564646,0.0110155,0.00209007,-0.000302519,0.000492841,0.435354,0.860234,3.9882,0.00214616
0.315,0.0624363,0.056527,0.011072,0.00207876,-0.00030044,0.00049254,0.43473,0.859213,3.98824,0.00214586
0.316,0.0620277,0.056589,0.0111286,0.00206186,-0.000298378,0.000492242,0.43411,0.858199,3.98827,0.00214556
0.317,0.0616222,0.0566506,0.0111853,0.00205047,-0.000296328,0.000491945,0.433494,0.857191,3.9883,0.00214526
0.318,0.0612192,0.0567119,0.011242,0.00203915,-0.000294289,0.000491651,0.432881,0.85619,3.98833,0.00214497
0.319,0.0608186,0.0567727,0.0112988,0.00202771,-0.000292261,0.000491359,0.432273,0.855192,3.98837,0.00214468
0.32,0.0604195,0.0568331,0.0113556,0.00201099,-0.00029025,0.000491069,0.431669,0.854202,3.9884,0.00214439
0.321,0.0600235,0.0568931,0.0114125,0.00199969,-0.00028825,0.00049078,0.431069,0.853218,3.98842,0.0021441
0.322,0.05963,0.0569527,0.0114695,0.00198829,-0.000286262,0.000490494,0.430473,0.85224,3.98845,0.00214381
0.323,0.0592388,0.057012,0.0115265,0.00197686,-0.000284285,0.00049021,0.42988,0.851268,3.98848,0.00214353
0.324,0.0588499,0.0570708,0.0115835,0.00196554,-0.00028232,0.000489928,0.429292,0.8503,3.98852,0.00214324
0.325,0.0584625,0.0571293,0.0116407,0.00194885,-0.000280371,0.000489647,0.428707,0.849339,3.98855,0.00214296
0.326,0.0580782,0.0571874,0.0116979,0.00193747,-0.000278433,0.000489369,0.428126,0.848384,3.98858,0.00214269
0.327,0.0576963,0.0572451,0.0117551,0.00192625,-0.000276507,0.000489092,0.427549,0.847435,3.98861,0.00214241
0.328,0.0573166,0.0573024,0.0118124,0.00191494,-0.000274592,0.000488818,0.426976,0.846489,3.98865,0.00214214
0.329,0.0569384,0.0573593,0.0118698,0.00189855,-0.000272694,0.000488545,0.426407,0.845551,3.98868,0.00214186
0.33,0.0565632,0.0574159,0.0119272,0.00188741,-0.000270806,0.000488274,0.425841,0.844619,3.9887,0.00214159
0.331,0.0561902,0.0574721,0.0119846,0.00187623,-0.00026893,0.000488005,0.425279,0.843692,3.98873,0.00214132
0.332,0.0558196,0.0575279,0.0120422,0.00186498,-0.000267065,0.000487738,0.424721,0.842771,3.98876,0.00214106
0.333,0.0554511,0.0575834,0.0120998,0.00185384,-0.000265211,0.000487473,0.424166,0.841854,3.9888,0.00214079
0.334,0.0550841,0.0576384,0.0121574,0.00183776,-0.000263373,0.00048721,0.423616,0.840944,3.98883,0.00214053
0.335,0.0547201,0.0576932,0.0122151,0.00182667,-0.000261547,0.000486948,0.423068,0.840039,3.98886,0.00214027
0.336,0.0543582,0.0577475,0.0122728,0.0018156,-0.000259731,0.000486688,0.422525,0.83914,3.98888,0.00214001
0.337,0.0539986,0.0578015,0.0123306,0.00180466,-0.000257927,0.00048643,0.421985,0.838244,3.98892,0.00213975
0.338,0.0536403,0.0578552,0.0123885,0.00178902,-0.000256138,0.000486174,0.421448,0.837356,3.98895,0.00213949
0.339,0.053285,0.0579084,0.0124464,0.00177805,-0.000254359,0.00048592,0.420916,0.836473,3.98898,0.00213924
0.34,0.0529318,0.0579614,0.0125044,0.00176725,-0.000252592,0.000485667,0.420386,0.835595,3.989,0.00213898
0.341,0.0525808,0.058014,0.0125624,0.00175643,-0.000250836,0.000485416,0.41986,0.834723,3.98903,0.00213873
0.342,0.0522319,0.0580662,0.0126204,0.00174558,-0.00024909,0.000485167,0.419338,0.833854,3.98907,0.00213848
0.343,0.0518844,0.0581181,0.0126786,0.00173026,-0.00024736,0.00048492,0.418819,0.832992,3.9891,0.00213824
0.344,0.0515397,0.0581696,0.0127367,0.00171964,-0.00024564,0.000484674,0.418304,0.832136,3.98912,0.00213799
0.345,0.0511971,0.0582208,0.012795,0.00170899,-0.000243931,0.00048443,0.417792,0.831285,3.98915,0.00213775
0.346,0.0508566,0.0582717,0.0128532,0.00169831,-0.000242233,0.000484188,0.417283,0.830439,3.98918,0.00213751
0.347,0.0505182,0.0583222,0.0129115,0.00168778,-0.000240545,0.000483948,0.416778,0.829596,3.98921,0.00213727
0.348,0.0501811,0.0583724,0.0129699,0.00167291,-0.000238872,0.000483709,0.416276,0.82876,3.98924,0.00213703
0.349,0.0498468,0.0584222,0.0130283,0.00166245,-0.00023721,0.000483472,0.415778,0.82793,3.98927,0.00213679
0.35,0.0495146,0.0584717,0.0130868,0.00165198,-0.000235558,0.000483236,0.415283,0.827104,3.98929,0.00213655
0.351,0.0491844,0.0585209,0.0131453,0.00164169,-0.000233916,0.000483002,0.414791,0.826284,3.98932,0.00213632
0.352,0.0488562,0.0585698,0.0132039,0.00163138,-0.000232285,0.00048277,0.414302,0.825467,3.98935,0.00213609
0.353,0.0485294,0.0586183,0.0132625,0.0016169,-0.000230668,0.000482539,0.413817,0.824656,3.98938,0.00213586
0.354,0.0482052,0.0586665,0.0133212,0.00160668,-0.000229061,0.00048231,0.413335,0.823851,3.9894,0.00213563
0.355,0.047883,0.0587144,0.0133799,0.0015966,-0.000227465,0.000482083,0.412856,0.82305,3.98943,0.0021354
0.356,0.0475628,0.0587619,0.0134387,0.0015865,-0.000225878,0.000481857,0.412381,0.822255,3.98945,0.00213517
0.357,0.0472446,0.0588092,0.0134975,0.0015764,-0.000224302,0.000481632,0.411908,0.821464,3.98948,0.00213495
0.358,0.0469284,0.0588561,0.0135563,0.00156636,-0.000222735,0.00048141,0.411439,0.820677,3.98951,0.00213473
0.359,0.0466135,0.0589027,0.0136152,0.00155233,-0.000221183,0.000481188,0.410973,0.819896,3.98954,0.00213451
0.36,0.0463011,0.058949,0.0136742,0.00154246,-0.000219641,0.000480969,0.41051,0.81912,3.98956,0.00213429
0.361,0.0459907,0.058995,0.0137332,0.00153259,-0.000218108,0.000480751,0.41005,0.818349,3.98959,0.00213407
0.362,0.0456823,0.0590407,0.0137922,0.0015228,-0.000216585,0.000480534,0.409593,0.817583,3.98961,0.00213385
0.363,0.0453757,0.0590861,0.0138513,0.00151312,-0.000215072,0.000480319,0.409139,0.816819,3.98965,0.00213364
0.364,0.0450705,0.0591312,0.0139104,0.0014996,-0.000213572,0.000480105,0.408688,0.816063,3.98967,0.00213342
0.365,0.0447677,0.0591759,0.0139696,0.00148996,-0.000212083,0.000479893,0.408241,0.81531,3.98969,0.00213321
0.366,0.0444668,0.0592204,0.0140288,0.00148039,-0.000210602,0.000479683,0.407796,0.814563,3.98972,0.002133
0.367,0.0441678,0.0592646,0.0140881,0.00147095,-0.000209131,0.000479474,0.407354,0.81382,3.98974,0.00213279
0.368,0.0438706,0.0593084,0.0141474,0.00146151,-0.00020767,0.000479266,0.406916,0.813082,3.98977,0.00213258
0.369,0.0435754,0.059352,0.0142068,0.00145207,-0.000206218,0.00047906,0.40648,0.812347,3.9898,0.00213238
0.37,0.0432814,0.0593953,0.0142662,0.00143893,-0.000204779,0.000478855,0.406047,0.811618,3.98982,0.00213217
0.371,0.0429897,0.0594383,0.0143256,0.00142974,-0.000203349,0.000478652,0.405617,0.810893,3.98984,0.00213197
0.372,0.0427,0.059481,0.0143851,0.00142055,-0.000201928,0.00047845,0.40519,0.810173,3.98987,0.00213177
0.373,0.042412,0.0595234,0.0144446,0.00141136,-0.000200517,0.000478249,0.404766,0.809458,3.98989,0.00213157
0.374,0.0421259,0.0595655,0.0145042,0.00140218,-0.000199115,0.00047805,0.404345,0.808747,3.98991,0.00213137
0.375,0.0418416,0.0596073,0.0145638,0.00139313,-0.000197722,0.000477852,0.403927,0.808039,3.98994,0.00213117
0.376,0.0415584,0.0596489,0.0146234,0.0013806,-0.000196341,0.000477656,0.403511,0.807337,3.98997,0.00213097
0.377,0.0412776,0.0596902,0.0146831,0.00137167,-0.000194969,0.000477461,0.403098,0.80664,3.98999,0.00213078
0.378,0.0409986,0.0597312,0.0147428,0.00136274,-0.000193607,0.000477267,0.402688,0.805947,3.99001,0.00213058
0.379,0.0407214,0.0597719,0.0148026,0.00135387,-0.000192253,0.000477075,0.402281,0.805258,3.99003,0.00213039
0.38,0.0404459,0.0598124,0.0148624,0.00134514,-0.000190908,0.000476884,0.401876,0.804574,3.99005,0.0021302
0.381,0.0401721,0.0598525,0.0149223,0.00133641,-0.000189571,0.000476695,0.401475,0.803894,3.99008,0.00213001
0.382,0.0399001,0.0598924,0.0149822,0.0013277,-0.000188244,0.000476506,0.401076,0.803217,3.99011,0.00212982
0.383,0.0396293,0.0599321,0.0150421,0.0013155,-0.000186928,0.00047632,0.400679,0.802545,3.99013,0.00212964
0.384,0.0393607,0.0599714,0.0151021,0.00130697,-0.000185621,0.000476134,0.400286,0.801878,3.99015,0.00212945
0.385,0.0390938,0.0600105,0.0151621,0.00129851,-0.000184323,0.00047595,0.399895,0.801215,3.99017,0.00212927
0.386,0.0388286,0.0600493,0.0152221,0.00129006,-0.000183033,0.000475767,0.399507,0.800556,3.99019,0.00212908
0.387,0.0385651,0.0600879,0.0152822,0.00128162,-0.000181751,0.000475585,0.399121,0.799902,3.99021,0.0021289
0.388,0.0383033,0.0601262,0.0153423,0.00127319,-0.000180478,0.000475404,0.398738,0.79925,3.99024,0.00212872
0.389,0.0380426,0.0601642,0.0154025,0.00126169,-0.000179216,0.000475225,0.398358,0.798604,3.99026,0.00212854
0.39,0.0377841,0.060202,0.0154627,0.0012535,-0.000177963,0.000475047,0.39798,0.797961,3.99028,0.00212836
0.391,0.0375272,0.0602396,0.0155229,0.00124532,-0.000176717,0.00047487,0.397604,0.797323,3.9903,0.00212819
0.392,0.037272,0.0602768,0.0155832,0.00123715,-0.00017548,0.000474695,0.397232,0.796689,3.99032,0.00212801
0.393,0.0370184,0.0603138,0.0156435,0.001229,-0.000174251,0.000474521,0.396862,0.79606,3.99034,0.00212784
0.394,0.0367665,0.0603506,0.0157039,0.001221,-0.00017303,0.000474348,0.396494,0.795434,3.99036,0.00212767
0.395,0.0365162,0.0603871,0.0157643,0.00121303,-0.000171817,0.000474176,0.396129,0.794811,3.99039,0.00212749
0.396,0.0362669,0.0604234,0.0158247,0.00120201,-0.000170615,0.000474005,0.395766,0.794193,3.99041,0.00212732
0.397,0.0360197,0.0604594,0.0158852,0.00119411,-0.000169421,0.000473836,0.395406,0.793579,3.99043,0.00212715
0.398,0.0357742,0.0604952,0.0159457,0.00118624,-0.000168235,0.000473668,0.395048,0.792969,3.99045,0.00212699
0.399,0.0355302,0.0605307,0.0160062,0.00117849,-0.000167056,0.000473501,0.394693,0.792363,3.99047,0.00212682
0.4,0.0352878,0.060566,0.0160668,0.00117079,-0.000165885,0.000473335,0.39434,0.791761,3.99049,0.00212665
0.401,0.0350469,0.0606011,0.0161274,0.00116311,-0.000164722,0.00047317,0.393989,0.791162,3.99051,0.00212649
0.402,0.0348076,0.0606359,0.016188,0.00115545,-0.000163567,0.000473006,0.393641,0.790568,3.99053,0.00212632
0.403,0.0345699,0.0606704,0.0162487,0.0011478,-0.000162419,0.000472844,0.393296,0.789976,3.99055,0.00212616
0.404,0.0343332,0.0607048,0.0163094,0.00113722,-0.000161282,0.000472683,0.392952,0.78939,3.99057,0.002126
0.405,0.0340985,0.0607389,0.0163701,0.0011298,-0.000160152,0.000472523,0.392611,0.788807,3.99059,0.00212584
0.406,0.0338653,0.0607727,0.0164309,0.0011224,-0.00015903,0.000472363,0.392273,0.788227,3.99061,0.00212568
0.407,0.0336336,0.0608064,0.0164917,0.00111501,-0.000157915,0.000472206,0.391936,0.787652,3.99063,0.00212552
0.408,0.0334034,0.0608398,0.0165525,0.00110764,-0.000156807,0.000472049,0.391602,0.78708,3.99064,0.00212537
0.409,0.0331747,0.0608729,0.0166134,0.00110028,-0.000155707,0.000471893,0.391271,0.786512,3.99066,0.00212521
0.41,0.0329475,0.0609059,0.0166743,0.00109308,-0.000154614,0.000471738,0.390941,0.785947,3.99069,0.00212506
0.411,0.0327214,0.0609386,0.0167352,0.00108315,-0.00015353,0.000471585,0.390614,0.785386,3.99071,0.0021249
0.412,0.0324971,0.0609711,0.0167962,0.00107603,-0.000152454,0.000471432,0.390289,0.784829,3.99072,0.00212475
0.413,0.0322742,0.0610034,0.0168572,0.00106892,-0.000151386,0.000471281,0.389966,0.784276,3.99074,0.0021246
0.414,0.0320529,0.0610354,0.0169182,0.00106183,-0.000150324,0.000471131,0.389646,0.783726,3.99076,0.00212445
0.415,0.0318329,0.0610673,0.0169793,0.00105478,-0.000149269,0.000470981,0.389327,0.78318,3.99078,0.0021243
0.416,0.0316145,0.0610989,0.0170404,0.00104787,-0.000148221,0.000470833,0.389011,0.782637,3.99079,0.00212415
0.417,0.0313974,0.0611303,0.0171015,0.00104098,-0.00014718,0.000470686,0.388697,0.782098,3.99081,0.002124
0.418,0.0311818,0.0611615,0.0171627,0.00103409,-0.000146146,0.00047054,0.388385,0.781562,3.99083,0.00212386
0.419,0.0309675,0.0611924,0.0172239,0.00102723,-0.000145119,0.000470395,0.388076,0.781029,3.99085,0.00212371
0.42,0.0307543,0.0612232,0.0172851,0.00101769,-0.000144101,0.000470251,0.387768,0.7805,3.99087,0.00212357
