time,x_2dot,x_dot,x,z_2dot,z_dot,z,slip_ratio,F_DP,F_z,h
0.931,0.00174485,0.0649898,0.0472758,0.000285268,-5.10141e-05,0.00550088,0.350102,0.0112678,10.5412,0.0107868
0.932,0.0017335,0.0649916,0.0473408,0.000283908,-5.07302e-05,0.00550083,0.350084,0.0111945,10.5412,0.0107868
0.933,0.00172224,0.0649933,0.0474058,0.000282552,-5.04476e-05,0.00550078,0.350067,0.0111218,10.5412,0.0107867
0.934,0.00171104,0.064995,0.0474708,0.000281199,-5.01664e-05,0.00550073,0.35005,0.0110494,10.5412,0.0107867
0.935,0.00169991,0.0649967,0.0475358,0.00027985,-4.98866e-05,0.00550068,0.350033,0.0109776,10.5412,0.0107866
0.936,0.00168886,0.0649984,0.0476008,0.000278505,-4.96081e-05,0.00550063,0.350016,0.0109062,10.5412,0.0107866
0.937,0.00167788,0.0650001,0.0476658,0.000277164,-4.93309e-05,0.00550058,0.349999,0.0108353,10.5412,0.0107865
0.938,0.00166697,0.0650017,0.0477308,0.000275827,-4.90551e-05,0.00550054,0.349983,0.0107649,10.5412,0.0107865
0.939,0.00165613,0.0650034,0.0477958,0.000274493,-4.87806e-05,0.00550049,0.349966,0.0106949,10.5412,0.0107864
0.94,0.00164536,0.065005,0.0478608,0.000273164,-4.85074e-05,0.00550044,0.34995,0.0106253,10.5412,0.0107864
0.941,0.00163466,0.0650067,0.0479258,0.000271838,-4.82356e-05,0.00550039,0.349933,0.0105562,10.5412,0.0107863
0.942,0.00162403,0.0650083,0.0479908,0.000270517,-4.79651e-05,0.00550034,0.349917,0.0104876,10.5413,0.0107863
0.943,0.00161347,0.0650099,0.0480558,0.000269199,-4.76959e-05,0.00550029,0.349901,0.0104193,10.5413,0.0107862
0.944,0.00160298,0.0650115,0.0481208,0.00026789,-4.7428e-05,0.00550025,0.349885,0.0103516,10.5413,0.0107862
0.945,0.00159255,0.0650131,0.0481858,0.000266586,-4.71614e-05,0.0055002,0.349869,0.0102842,10.5413,0.0107861
0.946,0.00158219,0.0650147,0.0482508,0.000265286,-4.68961e-05,0.00550015,0.349853,0.0102174,10.5413,0.0107861
0.947,0.0015719,0.0650163,0.0483159,0.000263989,-4.66321e-05,0.00550011,0.349837,0.0101509,10.5413,0.0107861
0.948,0.00156168,0.0650178,0.0483809,0.000262697,-4.63694e-05,0.00550006,0.349822,0.0100849,10.5413,0.010786
0.949,0.00155152,0.0650194,0.0484459,0.000261408,-4.6108e-05,0.00550001,0.349806,0.0100192,10.5413,0.010786
0.95,0.00154142,0.0650209,0.0485109,0.000260123,-4.58479e-05,0.00549997,0.349791,0.00995406,10.5413,0.0107859
0.951,0.00153139,0.0650224,0.0485759,0.000258842,-4.5589e-05,0.00549992,0.349776,0.0098893,10.5413,0.0107859
0.952,0.00152143,0.065024,0.048641,0.000257566,-4.53315e-05,0.00549988,0.34976,0.00982496,10.5413,0.0107858
0.953,0.00151153,0.0650255,0.048706,0.000256293,-4.50752e-05,0.00549983,0.349745,0.00976103,10.5413,0.0107858
0.954,0.0015017,0.065027,0.048771,0.000255024,-4.48202e-05,0.00549979,0.34973,0.00969752,10.5414,0.0107857
0.955,0.00149193,0.0650285,0.048836,0.000253759,-4.45664e-05,0.00549974,0.349715,0.00963441,10.5414,0.0107857
0.956,0.00148222,0.06503,0.0489011,0.000252499,-4.43139e-05,0.0054997,0.3497,0.00957172,10.5414,0.0107856
0.957,0.00147257,0.0650314,0.0489661,0.000251242,-4.40627e-05,0.00549965,0.349686,0.00950943,10.5414,0.0107856
0.958,0.00146299,0.0650329,0.0490311,0.00024999,-4.38127e-05,0.00549961,0.349671,0.00944755,10.5414,0.0107856
0.959,0.00145347,0.0650343,0.0490962,0.000248742,-4.35639e-05,0.00549957,0.349657,0.00938606,10.5414,0.0107855
0.96,0.00144401,0.0650358,0.0491612,0.000247498,-4.33164e-05,0.00549952,0.349642,0.00932497,10.5414,0.0107855
0.961,0.00143461,0.0650372,0.0492262,0.000246258,-4.30702e-05,0.00549948,0.349628,0.00926428,10.5414,0.0107854
0.962,0.00142527,0.0650386,0.0492913,0.000245022,-4.28251e-05,0.00549944,0.349614,0.00920398,10.5414,0.0107854
0.963,0.001416,0.0650401,0.0493563,0.00024379,-4.25814e-05,0.00549939,0.349599,0.00914407,10.5414,0.0107853
0.964,0.00140678,0.0650415,0.0494214,0.000242563,-4.23388e-05,0.00549935,0.349585,0.00908455,10.5414,0.0107853
0.965,0.00139762,0.0650429,0.0494864,0.00024134,-4.20974e-05,0.00549931,0.349571,0.00902541,10.5414,0.0107853
0.966,0.00138852,0.0650443,0.0495514,0.000240121,-4.18573e-05,0.00549927,0.349557,0.00896666,10.5414,0.0107852
0.967,0.00137949,0.0650456,0.0496165,0.000238907,-4.16184e-05,0.00549923,0.349544,0.00890828,10.5415,0.0107852
0.968,0.00137051,0.065047,0.0496815,0.000237696,-4.13807e-05,0.00549919,0.34953,0.00885029,10.5415,0.0107851
0.969,0.00136158,0.0650484,0.0497466,0.00023649,-4.11442e-05,0.00549914,0.349516,0.00879267,10.5415,0.0107851
0.97,0.00135272,0.0650497,0.0498116,0.000235289,-4.09089e-05,0.0054991,0.349503,0.00873542,10.5415,0.0107851
0.971,0.00134391,0.0650511,0.0498767,0.000234091,-4.06749e-05,0.00549906,0.349489,0.00867854,10.5415,0.010785
0.972,0.00133516,0.0650524,0.0499417,0.000232898,-4.0442e-05,0.00549902,0.349476,0.00862204,10.5415,0.010785
0.973,0.00132647,0.0650537,0.0500068,0.00023171,-4.02102e-05,0.00549898,0.349463,0.00856589,10.5415,0.0107849
0.974,0.00131783,0.065055,0.0500719,0.000230525,-3.99797e-05,0.00549894,0.34945,0.00851011,10.5415,0.0107849
0.975,0.00130925,0.0650563,0.0501369,0.000229345,-3.97504e-05,0.0054989,0.349437,0.0084547,10.5415,0.0107849
0.976,0.00130072,0.0650576,0.050202,0.000228169,-3.95222e-05,0.00549886,0.349424,0.00839964,10.5415,0.0107848
0.977,0.00129225,0.0650589,0.050267,0.000226998,-3.92952e-05,0.00549882,0.349411,0.00834494,10.5415,0.0107848
0.978,0.00128384,0.0650602,0.0503321,0.000225831,-3.90694e-05,0.00549878,0.349398,0.00829059,10.5415,0.0107847
0.979,0.00127548,0.0650615,0.0503971,0.000224668,-3.88447e-05,0.00549875,0.349385,0.00823659,10.5415,0.0107847
0.98,0.00126717,0.0650628,0.0504622,0.00022351,-3.86212e-05,0.00549871,0.349372,0.00818295,10.5416,0.0107847
0.981,0.00125892,0.065064,0.0505273,0.000222356,-3.83988e-05,0.00549867,0.34936,0.00812965,10.5416,0.0107846
0.982,0.00125072,0.0650653,0.0505923,0.000221207,-3.81776e-05,0.00549863,0.349347,0.0080767,10.5416,0.0107846
0.983,0.00124257,0.0650665,0.0506574,0.000220062,-3.79576e-05,0.00549859,0.349335,0.00802409,10.5416,0.0107845
0.984,0.00123447,0.0650678,0.0507225,0.000218921,-3.77387e-05,0.00549855,0.349322,0.00797182,10.5416,0.0107845
0.985,0.00122643,0.065069,0.0507875,0.000217785,-3.75209e-05,0.00549852,0.34931,0.00791989,10.5416,0.0107845
0.986,0.00121844,0.0650702,0.0508526,0.000216653,-3.73042e-05,0.00549848,0.349298,0.00786829,10.5416,0.0107844
0.987,0.00121051,0.0650714,0.0509177,0.000215526,-3.70887e-05,0.00549844,0.349286,0.00781704,10.5416,0.0107844
0.988,0.00120262,0.0650726,0.0509828,0.000214403,-3.68743e-05,0.00549841,0.349274,0.00776536,10.5416,0.0107844
0.989,0.00119467,0.0650738,0.0510478,0.000213055,-3.66612e-05,0.00549837,0.349262,0.00771476,10.5416,0.0107843
0.99,0.00118689,0.065075,0.0511129,0.000211948,-3.64493e-05,0.00549833,0.34925,0.00766449,10.5416,0.0107843
0.991,0.00117915,0.0650762,0.051178,0.000210845,-3.62384e-05,0.0054983,0.349238,0.00761455,10.5416,0.0107842
0.992,0.00117147,0.0650773,0.0512431,0.000209746,-3.60287e-05,0.00549826,0.349227,0.00756494,10.5416,0.0107842
0.993,0.00116384,0.0650785,0.0513081,0.000208651,-3.582e-05,0.00549822,0.349215,0.00751564,10.5417,0.0107842
0.994,0.00115625,0.0650797,0.0513732,0.000207561,-3.56125e-05,0.00549819,0.349203,0.00746667,10.5417,0.0107841
0.995,0.00114872,0.0650808,0.0514383,0.000206475,-3.5406e-05,0.00549815,0.349192,0.00741801,10.5417,0.0107841
0.996,0.00114123,0.065082,0.0515034,0.000205393,-3.52006e-05,0.00549812,0.34918,0.00736967,10.5417,0.0107841
0.997,0.00113379,0.0650831,0.0515685,0.000204315,-3.49963e-05,0.00549808,0.349169,0.00732164,10.5417,0.010784
0.998,0.00112641,0.0650842,0.0516335,0.000203242,-3.47931e-05,0.00549805,0.349158,0.00727392,10.5417,0.010784
0.999,0.00111906,0.0650853,0.0516986,0.000202173,-3.45909e-05,0.00549801,0.349147,0.00722651,10.5417,0.010784
1,0.00111177,0.0650864,0.0517637,0.000201108,-3.43898e-05,0.00549798,0.349136,0.00717941,10.5417,0.0107839
1.001,0.00110452,0.0650876,0.0518288,0.000200048,-3.41897e-05,0.00549795,0.349124,0.00713262,10.5417,0.0107839
1.002,0.00109733,0.0650886,0.0518939,0.000198992,-3.39907e-05,0.00549791,0.349114,0.00708612,10.5417,0.0107839
1.003,0.00109017,0.0650897,0.051959,0.00019794,-3.37928e-05,0.00549788,0.349103,0.00703993,10.5417,0.0107838
1.004,0.00108307,0.0650908,0.0520241,0.000196893,-3.35959e-05,0.00549784,0.349092,0.00699404,10.5417,0.0107838
1.005,0.00107601,0.0650919,0.0520892,0.000195849,-3.34001e-05,0.00549781,0.349081,0.00694845,10.5417,0.0107838
1.006,0.00106899,0.065093,0.0521543,0.000194811,-3.32052e-05,0.00549778,0.34907,0.00690316,10.5417,0.0107837
1.007,0.00106202,0.065094,0.0522194,0.000193776,-3.30115e-05,0.00549774,0.34906,0.00685815,10.5417,0.0107837
1.008,0.0010551,0.0650951,0.0522844,0.000192746,-3.28187e-05,0.00549771,0.349049,0.00681344,10.5418,0.0107837
1.009,0.00104822,0.0650961,0.0523495,0.00019172,-3.2627e-05,0.00549768,0.349039,0.00676902,10.5418,0.0107836
1.01,0.00104139,0.0650972,0.0524146,0.000190698,-3.24363e-05,0.00549765,0.349028,0.00672489,10.5418,0.0107836
1.011,0.0010346,0.0650982,0.0524797,0.00018968,-3.22466e-05,0.00549761,0.349018,0.00668104,10.5418,0.0107836
1.012,0.00102785,0.0650992,0.0525448,0.000188667,-3.2058e-05,0.00549758,0.349008,0.00663748,10.5418,0.0107835
1.013,0.00102115,0.0651003,0.0526099,0.000187658,-3.18703e-05,0.00549755,0.348997,0.0065942,10.5418,0.0107835
1.014,0.00101449,0.0651013,0.052675,0.000186654,-3.16836e-05,0.00549752,0.348987,0.00655121,10.5418,0.0107835
1.015,0.00100788,0.0651023,0.0527401,0.000185654,-3.1498e-05,0.00549749,0.348977,0.00650849,10.5418,0.0107834
1.016,0.00100131,0.0651033,0.0528052,0.000184658,-3.13133e-05,0.00549746,0.348967,0.00646605,10.5418,0.0107834
1.017,0.000994776,0.0651043,0.0528703,0.000183666,-3.11297e-05,0.00549742,0.348957,0.00642388,10.5418,0.0107834
1.018,0.000988289,0.0651053,0.0529355,0.000182678,-3.0947e-05,0.00549739,0.348947,0.00638199,10.5418,0.0107833
1.019,0.000981845,0.0651062,0.0530006,0.000181695,-3.07653e-05,0.00549736,0.348938,0.00634037,10.5418,0.0107833
1.02,0.000975441,0.0651072,0.0530657,0.000180716,-3.05846e-05,0.00549733,0.348928,0.00629902,10.5418,0.0107833
1.021,0.00096908,0.0651082,0.0531308,0.000179741,-3.04048e-05,0.0054973,0.348918,0.00625794,10.5418,0.0107833
1.022,0.00096276,0.0651092,0.0531959,0.000178773,-3.02261e-05,0.00549727,0.348908,0.00621712,10.5418,0.0107832
1.023,0.000956481,0.0651101,0.053261,0.00017781,-3.00483e-05,0.00549724,0.348899,0.00617657,10.5419,0.0107832
1.024,0.000950242,0.0651111,0.0533261,0.000176851,-2.98714e-05,0.00549721,0.348889,0.00613629,10.5419,0.0107832
1.025,0.000944044,0.065112,0.0533912,0.000175896,-2.96955e-05,0.00549718,0.34888,0.00609626,10.5419,0.0107831
1.026,0.000937886,0.0651129,0.0534563,0.000174946,-2.95206e-05,0.00549715,0.348871,0.0060565,10.5419,0.0107831
1.027,0.000931769,0.0651139,0.0535214,0.000173999,-2.93466e-05,0.00549712,0.348861,0.00601699,10.5419,0.0107831
1.028,0.000925691,0.0651148,0.0535866,0.000173057,-2.91735e-05,0.00549709,0.348852,0.00597774,10.5419,0.010783
1.029,0.000919652,0.0651157,0.0536517,0.000172119,-2.90014e-05,0.00549707,0.348843,0.00593875,10.5419,0.010783
1.03,0.000913653,0.0651166,0.0537168,0.000171184,-2.88302e-05,0.00549704,0.348834,0.0059,10.5419,0.010783
1.031,0.000907693,0.0651175,0.0537819,0.000170254,-2.86599e-05,0.00549701,0.348825,0.00586151,10.5419,0.010783
1.032,0.000901771,0.0651184,0.053847,0.000169328,-2.84906e-05,0.00549698,0.348816,0.00582327,10.5419,0.0107829
1.033,0.000895888,0.0651193,0.0539121,0.000168406,-2.83222e-05,0.00549695,0.348807,0.00578528,10.5419,0.0107829
1.034,0.000890043,0.0651202,0.0539773,0.000167488,-2.81547e-05,0.00549692,0.348798,0.00574754,10.5419,0.0107829
1.035,0.000884236,0.0651211,0.0540424,0.000166575,-2.79881e-05,0.00549689,0.348789,0.00571004,10.5419,0.0107828
1.036,0.000878467,0.065122,0.0541075,0.000165665,-2.78225e-05,0.00549687,0.34878,0.00567278,10.5419,0.0107828
1.037,0.000872736,0.0651229,0.0541726,0.000164759,-2.76577e-05,0.00549684,0.348771,0.00563577,10.5419,0.0107828
1.038,0.000867041,0.0651237,0.0542378,0.000163858,-2.74939e-05,0.00549681,0.348763,0.00559899,10.5419,0.0107828
1.039,0.000861384,0.0651246,0.0543029,0.00016296,-2.73309e-05,0.00549678,0.348754,0.00556246,10.5419,0.0107827
1.04,0.000855763,0.0651254,0.054368,0.000162066,-2.71688e-05,0.00549676,0.348746,0.00552616,10.542,0.0107827
1.041,0.000850179,0.0651263,0.0544331,0.000161177,-2.70077e-05,0.00549673,0.348737,0.0054901,10.542,0.0107827
1.042,0.000844631,0.0651271,0.0544983,0.000160292,-2.68474e-05,0.0054967,0.348729,0.00545428,10.542,0.0107827
1.043,0.000839119,0.065128,0.0545634,0.00015941,-2.6688e-05,0.00549668,0.34872,0.00541868,10.542,0.0107826
1.044,0.000833643,0.0651288,0.0546285,0.000158533,-2.65294e-05,0.00549665,0.348712,0.00538332,10.542,0.0107826
1.045,0.000828203,0.0651296,0.0546936,0.000157659,-2.63718e-05,0.00549662,0.348704,0.00534819,10.542,0.0107826
1.046,0.000822798,0.0651305,0.0547588,0.00015679,-2.6215e-05,0.0054966,0.348695,0.00531328,10.542,0.0107825
1.047,0.000817428,0.0651313,0.0548239,0.000155925,-2.60591e-05,0.00549657,0.348687,0.00527861,10.542,0.0107825
1.048,0.000812093,0.0651321,0.054889,0.000155063,-2.5904e-05,0.00549655,0.348679,0.00524416,10.542,0.0107825
1.049,0.000806793,0.0651329,0.0549542,0.000154206,-2.57498e-05,0.00549652,0.348671,0.00520993,10.542,0.0107825
1.05,0.000801527,0.0651337,0.0550193,0.000153352,-2.55964e-05,0.00549649,0.348663,0.00517592,10.542,0.0107824
1.051,0.000796296,0.0651345,0.0550844,0.000152503,-2.54439e-05,0.00549647,0.348655,0.00514214,10.542,0.0107824
1.052,0.000791098,0.0651353,0.0551496,0.000151657,-2.52923e-05,0.00549644,0.348647,0.00510858,10.542,0.0107824
1.053,0.000785935,0.0651361,0.0552147,0.000150816,-2.51415e-05,0.00549642,0.348639,0.00507523,10.542,0.0107824
1.054,0.000780805,0.0651369,0.0552799,0.000149978,-2.49915e-05,0.00549639,0.348631,0.0050421,10.542,0.0107823
1.055,0.000775708,0.0651376,0.055345,0.000149145,-2.48423e-05,0.00549637,0.348624,0.00500919,10.542,0.0107823
1.056,0.000770644,0.0651384,0.0554101,0.000148315,-2.4694e-05,0.00549634,0.348616,0.00497649,10.542,0.0107823
1.057,0.000765613,0.0651392,0.0554753,0.000147489,-2.45465e-05,0.00549632,0.348608,0.004944,10.542,0.0107823
1.058,0.000760615,0.0651399,0.0555404,0.000146667,-2.43999e-05,0.00549629,0.348601,0.00491172,10.5421,0.0107822
1.059,0.00075565,0.0651407,0.0556055,0.000145849,-2.4254e-05,0.00549627,0.348593,0.00487966,10.5421,0.0107822
1.06,0.000750717,0.0651414,0.0556707,0.000145035,-2.4109e-05,0.00549625,0.348586,0.0048478,10.5421,0.0107822
1.061,0.000745816,0.0651422,0.0557358,0.000144225,-2.39648e-05,0.00549622,0.348578,0.00481615,10.5421,0.0107822
1.062,0.000740947,0.0651429,0.055801,0.000143418,-2.38213e-05,0.0054962,0.348571,0.00478471,10.5421,0.0107821
1.063,0.000736109,0.0651437,0.0558661,0.000142616,-2.36787e-05,0.00549618,0.348563,0.00475347,10.5421,0.0107821
1.064,0.000731303,0.0651444,0.0559313,0.000141817,-2.35369e-05,0.00549615,0.348556,0.00472243,10.5421,0.0107821
1.065,0.000726528,0.0651451,0.0559964,0.000141022,-2.33959e-05,0.00549613,0.348549,0.0046916,10.5421,0.0107821
1.066,0.000721785,0.0651458,0.0560616,0.000140231,-2.32557e-05,0.0054961,0.348542,0.00466097,10.5421,0.0107821
1.067,0.000717072,0.0651466,0.0561267,0.000139444,-2.31162e-05,0.00549608,0.348534,0.00463053,10.5421,0.010782
1.068,0.00071239,0.0651473,0.0561918,0.00013866,-2.29775e-05,0.00549606,0.348527,0.0046003,10.5421,0.010782
1.069,0.000707738,0.065148,0.056257,0.000137881,-2.28397e-05,0.00549604,0.34852,0.00457026,10.5421,0.010782
1.07,0.000703116,0.0651487,0.0563221,0.000137105,-2.27026e-05,0.00549601,0.348513,0.00454041,10.5421,0.010782
1.071,0.000698525,0.0651494,0.0563873,0.000136333,-2.25662e-05,0.00549599,0.348506,0.00451076,10.5421,0.0107819
1.072,0.000693964,0.0651501,0.0564524,0.000135565,-2.24307e-05,0.00549597,0.348499,0.00448131,10.5421,0.0107819
1.073,0.000689432,0.0651508,0.0565176,0.0001348,-2.22959e-05,0.00549595,0.348492,0.00445204,10.5421,0.0107819
1.074,0.000684929,0.0651514,0.0565827,0.000134039,-2.21618e-05,0.00549592,0.348486,0.00442297,10.5421,0.0107819
1.075,0.000680456,0.0651521,0.0566479,0.000133282,-2.20285e-05,0.0054959,0.348479,0.00439408,10.5421,0.0107819
1.076,0.000676013,0.0651528,0.056713,0.000132529,-2.1896e-05,0.00549588,0.348472,0.00436538,10.5421,0.0107818
1.077,0.000671598,0.0651535,0.0567782,0.000131779,-2.17642e-05,0.00549586,0.348465,0.00433687,10.5421,0.0107818
1.078,0.000667211,0.0651541,0.0568434,0.000131034,-2.16332e-05,0.00549584,0.348459,0.00430855,10.5422,0.0107818
1.079,0.000662854,0.0651548,0.0569085,0.000130291,-2.15029e-05,0.00549581,0.348452,0.00428041,10.5422,0.0107818
1.08,0.000658525,0.0651555,0.0569737,0.000129553,-2.13734e-05,0.00549579,0.348445,0.00425245,10.5422,0.0107817
1.081,0.000654223,0.0651561,0.0570388,0.000128818,-2.12445e-05,0.00549577,0.348439,0.00422468,10.5422,0.0107817
1.082,0.00064995,0.0651568,0.057104,0.000128087,-2.11165e-05,0.00549575,0.348432,0.00419708,10.5422,0.0107817
1.083,0.000645705,0.0651574,0.0571691,0.000127359,-2.09891e-05,0.00549573,0.348426,0.00416967,10.5422,0.0107817
1.084,0.000641487,0.0651581,0.0572343,0.000126635,-2.08625e-05,0.00549571,0.348419,0.00414243,10.5422,0.0107817
1.085,0.000637297,0.0651587,0.0572995,0.000125915,-2.07365e-05,0.00549569,0.348413,0.00411537,10.5422,0.0107816
1.086,0.000633134,0.0651593,0.0573646,0.000125198,-2.06113e-05,0.00549567,0.348407,0.00408849,10.5422,0.0107816
1.087,0.000628999,0.06516,0.0574298,0.000124485,-2.04869e-05,0.00549565,0.3484,0.00406178,10.5422,0.0107816
1.088,0.00062489,0.0651606,0.0574949,0.000123775,-2.03631e-05,0.00549563,0.348394,0.00403525,10.5422,0.0107816
1.089,0.000620808,0.0651612,0.0575601,0.000123069,-2.024e-05,0.00549561,0.348388,0.00400889,10.5422,0.0107816
1.09,0.000616752,0.0651618,0.0576253,0.000122367,-2.01176e-05,0.00549559,0.348382,0.0039827,10.5422,0.0107815
1.091,0.000612723,0.0651624,0.0576904,0.000121668,-1.9996e-05,0.00549557,0.348376,0.00395668,10.5422,0.0107815
1.092,0.00060872,0.065163,0.0577556,0.000120973,-1.9875e-05,0.00549555,0.34837,0.00393083,10.5422,0.0107815
1.093,0.000604743,0.0651636,0.0578207,0.000120281,-1.97547e-05,0.00549553,0.348364,0.00390515,10.5422,0.0107815
1.094,0.000600792,0.0651642,0.0578859,0.000119592,-1.96351e-05,0.00549551,0.348358,0.00387964,10.5422,0.0107815
1.095,0.000596867,0.0651648,0.0579511,0.000118908,-1.95162e-05,0.00549549,0.348352,0.00385429,10.5422,0.0107814
1.096,0.000592968,0.0651654,0.0580162,0.000118226,-1.9398e-05,0.00549547,0.348346,0.00382911,10.5422,0.0107814
1.097,0.000589093,0.065166,0.0580814,0.000117548,-1.92805e-05,0.00549545,0.34834,0.00380409,10.5422,0.0107814
1.098,0.000585244,0.0651666,0.0581466,0.000116874,-1.91636e-05,0.00549543,0.348334,0.00377923,10.5422,0.0107814
1.099,0.000581421,0.0651672,0.0582117,0.000116203,-1.90474e-05,0.00549541,0.348328,0.00375454,10.5422,0.0107814
1.1,0.000577622,0.0651678,0.0582769,0.000115536,-1.89318e-05,0.00549539,0.348322,0.00373001,10.5423,0.0107813
1.101,0.000573847,0.0651683,0.0583421,0.000114871,-1.8817e-05,0.00549537,0.348317,0.00370564,10.5423,0.0107813
1.102,0.000570098,0.0651689,0.0584072,0.000114211,-1.87028e-05,0.00549535,0.348311,0.00368142,10.5423,0.0107813
1.103,0.000566373,0.0651695,0.0584724,0.000113553,-1.85892e-05,0.00549534,0.348305,0.00365737,10.5423,0.0107813
1.104,0.000562672,0.06517,0.0585376,0.0001129,-1.84763e-05,0.00549532,0.3483,0.00363347,10.5423,0.0107813
1.105,0.000558995,0.0651706,0.0586028,0.000112249,-1.83641e-05,0.0054953,0.348294,0.00360972,10.5423,0.0107812
1.106,0.000555342,0.0651712,0.0586679,0.000111602,-1.82525e-05,0.00549528,0.348288,0.00358613,10.5423,0.0107812
1.107,0.000551713,0.0651717,0.0587331,0.000110958,-1.81415e-05,0.00549526,0.348283,0.0035627,10.5423,0.0107812
1.108,0.000548108,0.0651723,0.0587983,0.000110317,-1.80312e-05,0.00549524,0.348277,0.00353942,10.5423,0.0107812
1.109,0.000544526,0.0651728,0.0588634,0.00010968,-1.79215e-05,0.00549523,0.348272,0.00351629,10.5423,0.0107812
1.11,0.000540967,0.0651733,0.0589286,0.000109046,-1.78125e-05,0.00549521,0.348267,0.00349331,10.5423,0.0107812
1.111,0.000537432,0.0651739,0.0589938,0.000108416,-1.7704e-05,0.00549519,0.348261,0.00347048,10.5423,0.0107811
1.112,0.000533919,0.0651744,0.059059,0.000107789,-1.75962e-05,0.00549517,0.348256,0.00344779,10.5423,0.0107811
1.113,0.00053043,0.0651749,0.0591241,0.000107165,-1.74891e-05,0.00549516,0.348251,0.00342526,10.5423,0.0107811
1.114,0.000526963,0.0651755,0.0591893,0.000106544,-1.73825e-05,0.00549514,0.348245,0.00340287,10.5423,0.0107811
1.115,0.000523519,0.065176,0.0592545,0.000105926,-1.72766e-05,0.00549512,0.34824,0.00338063,10.5423,0.0107811
1.116,0.000520097,0.0651765,0.0593197,0.000105312,-1.71713e-05,0.0054951,0.348235,0.00335854,10.5423,0.0107811
1.117,0.000516698,0.065177,0.0593848,0.000104701,-1.70666e-05,0.00549509,0.34823,0.00333659,10.5423,0.010781
1.118,0.000513321,0.0651775,0.05945,0.000104093,-1.69625e-05,0.00549507,0.348225,0.00331478,10.5423,0.010781
1.119,0.000509966,0.0651781,0.0595152,0.000103489,-1.6859e-05,0.00549505,0.348219,0.00329311,10.5423,0.010781
1.12,0.000506632,0.0651786,0.0595804,0.000102887,-1.67561e-05,0.00549504,0.348214,0.00327159,10.5423,0.010781
1.121,0.000503321,0.0651791,0.0596456,0.000102289,-1.66538e-05,0.00549502,0.348209,0.0032502,10.5423,0.010781
1.122,0.000500031,0.0651796,0.0597107,0.000101694,-1.65521e-05,0.005495,0.348204,0.00322895,10.5423,0.010781
1.123,0.000496762,0.0651801,0.0597759,0.000101102,-1.6451e-05,0.00549499,0.348199,0.00320785,10.5423,0.0107809
